ts,id,T,P
51.675,BARO0,48.02,91870
51.685,BARO0,47.99,91887
51.695,BARO0,47.99,91867
51.705,BARO0,47.99,91870
51.715,BARO0,48.01,91901
51.725,BARO0,48,91888
51.735,BARO0,48,91866
51.745,BARO0,47.98,91900
51.755,BARO0,47.99,91857
51.765,BARO0,47.98,91892
51.775,BARO0,47.99,91893
51.785,BARO0,47.99,91873
51.795,BARO0,48,91891
51.805,BARO0,47.97,91875
51.815,BARO0,48,91919
51.825,BARO0,47.97,91897
51.835,BARO0,47.98,91870
51.845,BARO0,47.98,91876
51.855,BARO0,47.98,91913
51.865,BARO0,47.98,91907
51.875,BARO0,47.99,91896
51.885,BARO0,47.99,91915
51.895,BARO0,48.01,91887
51.905,BARO0,47.99,91876
51.915,BARO0,48,91900
51.925,BARO0,47.98,91908
51.935,BARO0,47.99,91907
51.945,BARO0,47.99,91883
51.955,BARO0,47.97,91915
51.965,BARO0,47.99,91904
51.975,BARO0,47.97,91927
51.985,BARO0,47.99,91911
51.995,BARO0,47.99,91903
52.005,BARO0,47.98,91910
52.015,BARO0,47.99,91877
52.025,BARO0,47.98,91915
52.035,BARO0,47.98,91909
52.045,BARO0,47.98,91927
52.055,BARO0,47.98,91927
52.065,BARO0,47.97,91915
52.075,BARO0,47.98,91923
52.085,BARO0,47.96,91937
52.095,BARO0,48,91928
52.105,BARO0,47.96,91928
52.115,BARO0,47.96,91923
52.125,BARO0,47.99,91946
52.135,BARO0,47.98,91934
52.145,BARO0,47.97,91924
52.155,BARO0,47.97,91938
52.165,BARO0,47.97,91932
52.175,BARO0,47.98,91911
52.185,BARO0,47.98,91940
52.195,BARO0,47.97,91926
52.205,BARO0,47.98,91937
52.215,BARO0,47.96,91956
52.225,BARO0,47.98,91952
52.235,BARO0,47.98,91962
52.245,BARO0,47.97,91962
52.255,BARO0,47.98,91972
52.265,BARO0,47.99,91928
52.275,BARO0,48,91930
52.285,BARO0,48,91957
52.295,BARO0,47.98,91954
52.305,BARO0,47.97,91919
52.315,BARO0,47.99,91960
52.325,BARO0,47.98,91945
52.335,BARO0,47.97,91943
52.345,BARO0,47.97,91988
52.355,BARO0,47.97,91992
52.365,BARO0,47.97,92005
52.375,BARO0,47.99,91932
52.385,BARO0,48.01,91972
52.395,BARO0,47.99,91957
52.405,BARO0,47.99,91967
52.415,BARO0,47.96,92012
52.425,BARO0,47.97,91978
52.435,BARO0,47.97,91977
52.445,BARO0,47.97,91988
52.455,BARO0,47.98,91954
52.465,BARO0,47.98,91955
52.475,BARO0,47.99,92008
52.485,BARO0,47.99,91968
52.495,BARO0,47.98,91976
52.505,BARO0,47.98,91990
52.515,BARO0,47.98,91972
52.525,BARO0,47.97,91979
52.535,BARO0,47.97,91968
52.545,BARO0,47.97,91985
52.555,BARO0,47.96,92010
52.565,BARO0,47.99,91994
52.575,BARO0,47.99,91968
52.585,BARO0,47.99,92011
52.595,BARO0,47.97,91967
52.605,BARO0,47.99,91982
52.615,BARO0,47.94,91973
52.625,BARO0,47.98,91976
52.635,BARO0,47.98,91983
52.645,BARO0,47.97,92008
52.655,BARO0,47.99,91995
52.665,BARO0,47.97,91987
52.675,BARO0,47.98,91995
52.685,BARO0,48,91986
52.695,BARO0,47.98,92004
52.705,BARO0,47.97,91981
52.715,BARO0,47.96,91985
52.725,BARO0,47.98,91998
52.735,BARO0,47.98,91991
52.745,BARO0,47.98,91982
52.755,BARO0,47.96,91992
52.765,BARO0,47.97,92027
52.775,BARO0,47.98,92002
52.785,BARO0,47.98,92003
52.795,BARO0,47.99,92028
52.805,BARO0,47.96,92022
52.815,BARO0,47.97,92003
52.825,BARO0,47.97,92011
52.835,BARO0,47.97,92045
52.845,BARO0,47.98,92009
52.855,BARO0,47.96,92044
52.865,BARO0,47.98,92051
52.875,BARO0,47.97,92050
52.885,BARO0,47.98,92019
52.895,BARO0,47.96,92048
52.905,BARO0,47.95,92019
52.915,BARO0,47.99,92043
52.925,BARO0,47.96,92032
52.935,BARO0,47.97,92046
52.945,BARO0,47.96,92014
52.955,BARO0,47.97,92044
52.965,BARO0,47.98,92048
52.975,BARO0,47.97,92045
52.985,BARO0,47.96,92043
52.995,BARO0,47.97,92020
53.005,BARO0,47.96,92024
53.015,BARO0,47.96,92050
53.025,BARO0,47.97,92059
53.035,BARO0,47.95,92037
53.045,BARO0,47.95,92070
53.055,BARO0,47.96,92076
53.065,BARO0,47.94,92041
53.075,BARO0,47.96,92060
53.085,BARO0,47.97,92057
53.095,BARO0,47.96,92054
53.105,BARO0,47.94,92044
53.115,BARO0,47.98,92061
53.125,BARO0,47.97,92056
53.135,BARO0,47.96,92055
53.145,BARO0,47.97,92057
53.155,BARO0,47.97,92099
53.165,BARO0,47.96,92060
53.175,BARO0,47.96,92074
53.185,BARO0,47.95,92078
53.195,BARO0,47.97,92075
53.205,BARO0,47.98,92099
53.215,BARO0,47.95,92077
53.225,BARO0,47.94,92099
53.235,BARO0,47.96,92070
53.245,BARO0,47.95,92061
53.255,BARO0,47.97,92080
53.265,BARO0,47.97,92068
53.275,BARO0,47.96,92080
53.285,BARO0,47.97,92098
53.295,BARO0,47.94,92114
53.305,BARO0,47.96,92091
53.315,BARO0,47.96,92089
53.325,BARO0,47.95,92094
53.335,BARO0,47.96,92086
53.345,BARO0,47.96,92093
53.355,BARO0,47.95,92097
53.365,BARO0,47.97,92102
53.375,BARO0,47.96,92118
53.385,BARO0,47.96,92120
53.395,BARO0,47.95,92111
53.405,BARO0,47.95,92085
53.415,BARO0,47.98,92089
53.425,BARO0,47.96,92101
53.435,BARO0,47.97,92132
53.445,BARO0,47.96,92108
53.455,BARO0,47.96,92095
53.465,BARO0,47.96,92131
53.475,BARO0,47.95,92113
53.485,BARO0,47.98,92105
53.495,BARO0,47.95,92134
53.505,BARO0,47.96,92124
53.515,BARO0,47.94,92143
53.525,BARO0,47.96,92112
53.535,BARO0,47.96,92133
53.545,BARO0,47.95,92108
53.555,BARO0,47.96,92103
53.565,BARO0,47.98,92145
53.575,BARO0,47.95,92143
53.585,BARO0,47.97,92149
53.595,BARO0,47.96,92136
53.605,BARO0,47.96,92122
53.615,BARO0,47.96,92124
53.625,BARO0,47.97,92120
53.635,BARO0,47.95,92120
53.645,BARO0,47.95,92141
53.655,BARO0,47.95,92121
53.665,BARO0,47.95,92149
53.675,BARO0,47.96,92122
53.685,BARO0,47.97,92112
53.695,BARO0,47.95,92136
53.705,BARO0,47.96,92103
53.715,BARO0,47.95,92143
53.725,BARO0,47.94,92117
53.735,BARO0,47.96,92147
53.745,BARO0,47.95,92102
53.755,BARO0,47.94,92126
53.765,BARO0,47.95,92151
53.775,BARO0,47.98,92171
53.785,BARO0,47.93,92158
53.795,BARO0,47.96,92157
53.805,BARO0,47.94,92162
53.815,BARO0,47.95,92195
53.825,BARO0,47.95,92140
53.835,BARO0,47.95,92155
53.845,BARO0,47.95,92194
53.855,BARO0,47.94,92155
53.865,BARO0,47.94,92167
53.875,BARO0,47.93,92178
53.885,BARO0,47.96,92180
53.895,BARO0,47.93,92149
53.905,BARO0,47.94,92170
53.915,BARO0,47.95,92161
53.925,BARO0,47.95,92146
53.935,BARO0,47.96,92156
53.945,BARO0,47.94,92173
53.955,BARO0,47.94,92172
53.965,BARO0,47.95,92174
53.975,BARO0,47.95,92146
53.985,BARO0,47.94,92154
53.995,BARO0,47.92,92189
54.005,BARO0,47.93,92165
54.015,BARO0,47.93,92153
54.025,BARO0,47.96,92152
54.035,BARO0,47.93,92187
54.045,BARO0,47.95,92209
54.055,BARO0,47.93,92170
54.065,BARO0,47.94,92188
54.075,BARO0,47.95,92196
54.085,BARO0,47.95,92181
54.095,BARO0,47.94,92174
54.105,BARO0,47.96,92191
54.115,BARO0,47.95,92192
54.125,BARO0,47.94,92183
54.135,BARO0,47.95,92199
54.145,BARO0,47.93,92195
54.155,BARO0,47.95,92202
54.165,BARO0,47.94,92190
54.175,BARO0,47.94,92184
54.185,BARO0,47.94,92221
54.195,BARO0,47.94,92206
54.205,BARO0,47.96,92210
54.215,BARO0,47.94,92219
54.225,BARO0,47.94,92205
54.235,BARO0,47.93,92215
54.245,BARO0,47.93,92219
54.255,BARO0,47.95,92218
54.265,BARO0,47.93,92201
54.275,BARO0,47.93,92200
54.285,BARO0,47.92,92209
54.295,BARO0,47.94,92224
54.305,BARO0,47.95,92239
54.315,BARO0,47.95,92233
54.325,BARO0,47.94,92206
54.335,BARO0,47.94,92211
54.345,BARO0,47.94,92229
54.355,BARO0,47.94,92246
54.365,BARO0,47.93,92220
54.375,BARO0,47.93,92223
54.385,BARO0,47.94,92253
54.395,BARO0,47.94,92262
54.405,BARO0,47.93,92248
54.415,BARO0,47.93,92258
54.425,BARO0,47.95,92239
54.435,BARO0,47.93,92235
54.445,BARO0,47.94,92261
54.455,BARO0,47.95,92253
54.465,BARO0,47.97,92257
54.475,BARO0,47.93,92247
54.485,BARO0,47.95,92259
54.495,BARO0,47.94,92232
54.505,BARO0,47.93,92268
54.515,BARO0,47.93,92273
54.525,BARO0,47.93,92266
54.535,BARO0,47.93,92259
54.545,BARO0,47.92,92282
54.555,BARO0,47.92,92264
54.565,BARO0,47.94,92264
54.575,BARO0,47.94,92267
54.585,BARO0,47.96,92273
54.595,BARO0,47.92,92256
54.605,BARO0,47.94,92263
54.615,BARO0,47.93,92283
54.625,BARO0,47.94,92266
54.635,BARO0,47.93,92277
54.645,BARO0,47.95,92279
54.655,BARO0,47.94,92247
54.665,BARO0,47.92,92262
54.675,BARO0,47.95,92281
54.685,BARO0,47.94,92269
54.695,BARO0,47.93,92259
54.705,BARO0,47.94,92275
54.715,BARO0,47.91,92275
54.725,BARO0,47.93,92291
54.735,BARO0,47.93,92288
54.745,BARO0,47.94,92272
54.755,BARO0,47.95,92235
54.765,BARO0,47.91,92281
54.775,BARO0,47.92,92264
54.785,BARO0,47.94,92255
54.795,BARO0,47.94,92295
54.805,BARO0,47.91,92273
54.815,BARO0,47.92,92296
54.825,BARO0,47.93,92287
54.835,BARO0,47.93,92308
54.845,BARO0,47.93,92319
54.855,BARO0,47.93,92337
54.865,BARO0,47.92,92276
54.875,BARO0,47.92,92310
54.885,BARO0,47.92,92300
54.895,BARO0,47.91,92291
54.905,BARO0,47.92,92320
54.915,BARO0,47.91,92297
54.925,BARO0,47.91,92310
54.935,BARO0,47.92,92306
54.945,BARO0,47.94,92325
54.955,BARO0,47.89,92331
54.965,BARO0,47.91,92304
54.975,BARO0,47.92,92324
54.985,BARO0,47.91,92316
54.995,BARO0,47.92,92328
55.005,BARO0,47.9,92306
55.015,BARO0,47.91,92316
55.025,BARO0,47.9,92330
55.035,BARO0,47.91,92303
55.045,BARO0,47.93,92320
55.055,BARO0,47.91,92294
55.065,BARO0,47.92,92296
55.075,BARO0,47.91,92334
55.085,BARO0,47.91,92335
55.095,BARO0,47.9,92350
55.105,BARO0,47.92,92315
55.115,BARO0,47.91,92358
55.125,BARO0,47.9,92335
55.135,BARO0,47.92,92340
55.145,BARO0,47.91,92303
55.155,BARO0,47.89,92313
55.165,BARO0,47.91,92321
55.175,BARO0,47.91,92348
55.185,BARO0,47.91,92338
55.195,BARO0,47.89,92340
55.205,BARO0,47.9,92344
55.215,BARO0,47.92,92359
55.225,BARO0,47.9,92315
55.235,BARO0,47.9,92344
55.245,BARO0,47.91,92354
55.255,BARO0,47.91,92351
55.265,BARO0,47.91,92364
55.275,BARO0,47.89,92351
55.285,BARO0,47.9,92360
55.295,BARO0,47.91,92359
55.305,BARO0,47.91,92367
55.315,BARO0,47.92,92361
55.325,BARO0,47.9,92395
55.335,BARO0,47.91,92337
55.345,BARO0,47.92,92366
55.355,BARO0,47.9,92409
55.365,BARO0,47.88,92379
55.375,BARO0,47.93,92403
55.385,BARO0,47.9,92394
55.395,BARO0,47.9,92372
55.405,BARO0,47.91,92408
55.415,BARO0,47.89,92376
55.425,BARO0,47.91,92407
55.435,BARO0,47.9,92402
55.445,BARO0,47.9,92379
55.455,BARO0,47.91,92393
55.465,BARO0,47.9,92402
55.475,BARO0,47.89,92377
55.485,BARO0,47.89,92393
55.495,BARO0,47.93,92402
55.505,BARO0,47.92,92378
55.515,BARO0,47.91,92388
55.525,BARO0,47.91,92385
55.535,BARO0,47.91,92399
55.545,BARO0,47.92,92396
55.555,BARO0,47.9,92430
55.565,BARO0,47.91,92387
55.575,BARO0,47.93,92426
55.585,BARO0,47.9,92418
55.595,BARO0,47.91,92406
55.605,BARO0,47.92,92414
55.615,BARO0,47.9,92406
55.625,BARO0,47.91,92414
55.635,BARO0,47.9,92426
55.645,BARO0,47.9,92414
55.655,BARO0,47.91,92450
55.665,BARO0,47.92,92403
55.675,BARO0,47.9,92425
55.685,BARO0,47.9,92433
55.695,BARO0,47.9,92434
55.705,BARO0,47.92,92429
55.715,BARO0,47.9,92422
55.725,BARO0,47.9,92387
55.735,BARO0,47.91,92440
55.745,BARO0,47.91,92414
55.755,BARO0,47.92,92420
55.765,BARO0,47.9,92443
55.775,BARO0,47.9,92411
55.785,BARO0,47.9,92412
55.795,BARO0,47.91,92456
55.805,BARO0,47.91,92411
55.815,BARO0,47.89,92456
55.825,BARO0,47.9,92433
55.835,BARO0,47.9,92438
55.845,BARO0,47.9,92428
55.855,BARO0,47.89,92443
55.865,BARO0,47.9,92443
55.875,BARO0,47.91,92450
55.885,BARO0,47.9,92477
55.895,BARO0,47.89,92445
55.905,BARO0,47.89,92457
55.915,BARO0,47.89,92455
55.925,BARO0,47.9,92470
55.935,BARO0,47.89,92467
55.945,BARO0,47.88,92514
55.955,BARO0,47.89,92468
55.965,BARO0,47.9,92480
55.975,BARO0,47.89,92461
55.985,BARO0,47.9,92471
55.995,BARO0,47.91,92476
56.005,BARO0,47.89,92471
56.015,BARO0,47.89,92477
56.025,BARO0,47.89,92497
56.035,BARO0,47.9,92490
56.045,BARO0,47.9,92473
56.055,BARO0,47.88,92489
56.065,BARO0,47.87,92498
56.075,BARO0,47.9,92496
56.085,BARO0,47.89,92475
56.095,BARO0,47.9,92497
56.105,BARO0,47.9,92501
56.115,BARO0,47.87,92499
56.125,BARO0,47.89,92494
56.135,BARO0,47.89,92513
56.145,BARO0,47.89,92499
56.155,BARO0,47.87,92506
56.165,BARO0,47.89,92525
56.175,BARO0,47.89,92464
56.185,BARO0,47.86,92504
56.195,BARO0,47.9,92484
56.205,BARO0,47.88,92473
56.215,BARO0,47.88,92506
56.225,BARO0,47.89,92489
56.235,BARO0,47.88,92534
56.245,BARO0,47.87,92496
56.255,BARO0,47.9,92534
56.265,BARO0,47.88,92520
56.275,BARO0,47.86,92501
56.285,BARO0,47.89,92500
56.295,BARO0,47.9,92548
56.305,BARO0,47.89,92515
56.315,BARO0,47.89,92526
56.325,BARO0,47.87,92544
56.335,BARO0,47.89,92523
56.345,BARO0,47.86,92541
56.355,BARO0,47.89,92539
56.365,BARO0,47.89,92540
56.375,BARO0,47.89,92571
56.385,BARO0,47.89,92515
56.395,BARO0,47.88,92558
56.405,BARO0,47.89,92559
56.415,BARO0,47.88,92529
56.425,BARO0,47.88,92519
56.435,BARO0,47.89,92502
56.445,BARO0,47.89,92557
56.455,BARO0,47.89,92542
56.465,BARO0,47.89,92563
56.475,BARO0,47.88,92539
56.485,BARO0,47.88,92550
56.495,BARO0,47.87,92542
56.505,BARO0,47.89,92561
56.515,BARO0,47.89,92541
56.525,BARO0,47.88,92552
56.535,BARO0,47.9,92541
56.545,BARO0,47.88,92582
56.555,BARO0,47.89,92551
56.565,BARO0,47.9,92588
56.575,BARO0,47.89,92603
56.585,BARO0,47.87,92559
56.595,BARO0,47.9,92592
56.605,BARO0,47.91,92596
56.615,BARO0,47.88,92549
56.625,BARO0,47.87,92591
56.635,BARO0,47.89,92569
56.645,BARO0,47.89,92551
56.655,BARO0,47.89,92585
56.665,BARO0,47.89,92540
56.675,BARO0,47.89,92550
56.685,BARO0,47.89,92565
56.695,BARO0,47.88,92558
56.705,BARO0,47.89,92568
56.715,BARO0,47.88,92560
56.725,BARO0,47.88,92573
56.735,BARO0,47.88,92581
56.745,BARO0,47.9,92577
56.755,BARO0,47.89,92560
56.765,BARO0,47.89,92572
56.775,BARO0,47.87,92582
56.785,BARO0,47.88,92602
56.795,BARO0,47.9,92588
56.805,BARO0,47.89,92583
56.815,BARO0,47.89,92565
56.825,BARO0,47.89,92579
56.835,BARO0,47.89,92589
56.845,BARO0,47.88,92577
56.855,BARO0,47.88,92599
56.865,BARO0,47.88,92577
56.875,BARO0,47.89,92627
56.885,BARO0,47.9,92611
56.895,BARO0,47.88,92623
56.905,BARO0,47.85,92555
56.915,BARO0,47.87,92584
56.925,BARO0,47.88,92582
56.935,BARO0,47.88,92599
56.945,BARO0,47.9,92602
56.955,BARO0,47.87,92603
56.965,BARO0,47.87,92647
56.975,BARO0,47.88,92600
56.985,BARO0,47.87,92621
56.995,BARO0,47.85,92618
57.005,BARO0,47.86,92612
57.015,BARO0,47.86,92647
57.025,BARO0,47.88,92623
57.035,BARO0,47.86,92630
57.045,BARO0,47.87,92629
57.055,BARO0,47.85,92625
57.065,BARO0,47.86,92629
57.075,BARO0,47.86,92642
57.085,BARO0,47.87,92623
57.095,BARO0,47.87,92638
57.105,BARO0,47.86,92639
57.115,BARO0,47.85,92642
57.125,BARO0,47.87,92641
57.135,BARO0,47.85,92632
57.145,BARO0,47.88,92659
57.155,BARO0,47.86,92637
57.165,BARO0,47.85,92643
57.175,BARO0,47.87,92636
57.185,BARO0,47.85,92643
57.195,BARO0,47.86,92630
57.205,BARO0,47.86,92630
57.215,BARO0,47.85,92635
57.225,BARO0,47.84,92637
57.235,BARO0,47.86,92642
57.245,BARO0,47.83,92653
57.255,BARO0,47.86,92654
57.265,BARO0,47.85,92664
57.275,BARO0,47.86,92666
57.285,BARO0,47.84,92651
57.295,BARO0,47.85,92668
57.305,BARO0,47.85,92636
57.315,BARO0,47.86,92654
57.325,BARO0,47.86,92681
57.335,BARO0,47.88,92687
57.345,BARO0,47.82,92695
57.355,BARO0,47.85,92693
57.365,BARO0,47.85,92688
57.375,BARO0,47.86,92687
57.385,BARO0,47.85,92664
57.395,BARO0,47.87,92694
57.405,BARO0,47.86,92690
57.415,BARO0,47.84,92682
57.425,BARO0,47.85,92705
57.435,BARO0,47.86,92694
57.445,BARO0,47.86,92730
57.455,BARO0,47.85,92680
57.465,BARO0,47.82,92709
57.475,BARO0,47.86,92684
57.485,BARO0,47.86,92692
57.495,BARO0,47.85,92706
57.505,BARO0,47.85,92702
57.515,BARO0,47.85,92716
57.525,BARO0,47.86,92696
57.535,BARO0,47.85,92704
57.545,BARO0,47.86,92698
57.555,BARO0,47.83,92686
57.565,BARO0,47.85,92681
57.575,BARO0,47.85,92700
57.585,BARO0,47.86,92704
57.595,BARO0,47.86,92732
57.605,BARO0,47.85,92703
57.615,BARO0,47.86,92705
57.625,BARO0,47.84,92733
57.635,BARO0,47.86,92700
57.645,BARO0,47.87,92702
57.655,BARO0,47.87,92728
57.665,BARO0,47.88,92716
57.675,BARO0,47.86,92716
57.685,BARO0,47.85,92700
57.695,BARO0,47.86,92711
57.705,BARO0,47.85,92751
57.715,BARO0,47.86,92742
57.725,BARO0,47.85,92748
57.735,BARO0,47.86,92746
57.745,BARO0,47.85,92759
57.755,BARO0,47.85,92728
57.765,BARO0,47.85,92765
57.775,BARO0,47.87,92719
57.785,BARO0,47.85,92776
57.795,BARO0,47.88,92741
57.805,BARO0,47.87,92735
57.815,BARO0,47.87,92748
57.825,BARO0,47.87,92756
57.835,BARO0,47.84,92745
57.845,BARO0,47.86,92739
57.855,BARO0,47.87,92745
57.865,BARO0,47.84,92732
57.875,BARO0,47.85,92722
57.885,BARO0,47.86,92752
57.895,BARO0,47.87,92744
57.905,BARO0,47.86,92767
57.915,BARO0,47.87,92782
57.925,BARO0,47.85,92766
57.935,BARO0,47.86,92759
57.945,BARO0,47.86,92770
57.955,BARO0,47.86,92753
57.965,BARO0,47.86,92784
57.975,BARO0,47.86,92756
57.985,BARO0,47.85,92778
57.995,BARO0,47.85,92772
58.005,BARO0,47.85,92771
58.015,BARO0,47.85,92767
58.025,BARO0,47.85,92740
58.035,BARO0,47.83,92769
58.045,BARO0,47.87,92755
58.055,BARO0,47.87,92773
58.065,BARO0,47.85,92763
58.075,BARO0,47.85,92769
58.085,BARO0,47.84,92787
58.095,BARO0,47.85,92776
58.105,BARO0,47.85,92795
58.115,BARO0,47.85,92789
58.125,BARO0,47.85,92805
58.135,BARO0,47.84,92796
58.145,BARO0,47.84,92760
58.155,BARO0,47.86,92827
58.165,BARO0,47.84,92793
58.175,BARO0,47.85,92804
58.185,BARO0,47.82,92782
58.195,BARO0,47.85,92837
58.205,BARO0,47.83,92833
58.215,BARO0,47.84,92839
58.225,BARO0,47.83,92817
58.235,BARO0,47.82,92833
58.245,BARO0,47.84,92828
58.255,BARO0,47.84,92803
58.265,BARO0,47.85,92829
58.275,BARO0,47.84,92843
58.285,BARO0,47.84,92827
58.295,BARO0,47.82,92850
58.305,BARO0,47.83,92813
58.315,BARO0,47.83,92835
58.325,BARO0,47.83,92832
58.335,BARO0,47.84,92839
58.345,BARO0,47.84,92829
58.355,BARO0,47.83,92828
58.365,BARO0,47.83,92814
58.375,BARO0,47.84,92830
58.385,BARO0,47.81,92840
58.395,BARO0,47.83,92836
58.405,BARO0,47.83,92814
58.415,BARO0,47.83,92834
58.425,BARO0,47.83,92843
58.435,BARO0,47.85,92859
58.445,BARO0,47.85,92872
58.455,BARO0,47.83,92837
58.465,BARO0,47.85,92825
58.475,BARO0,47.83,92833
58.485,BARO0,47.82,92837
58.495,BARO0,47.85,92844
58.505,BARO0,47.82,92869
58.515,BARO0,47.82,92859
58.525,BARO0,47.82,92857
58.535,BARO0,47.84,92860
58.545,BARO0,47.83,92879
58.555,BARO0,47.82,92847
58.565,BARO0,47.85,92850
58.575,BARO0,47.83,92889
58.585,BARO0,47.81,92855
58.595,BARO0,47.82,92906
58.605,BARO0,47.83,92877
58.615,BARO0,47.83,92889
58.625,BARO0,47.81,92863
58.635,BARO0,47.83,92865
58.645,BARO0,47.82,92879
58.655,BARO0,47.85,92873
58.665,BARO0,47.84,92888
58.675,BARO0,47.84,92884
58.685,BARO0,47.85,92899
58.695,BARO0,47.84,92912
58.705,BARO0,47.84,92901
58.715,BARO0,47.84,92912
58.725,BARO0,47.85,92898
58.735,BARO0,47.83,92942
58.745,BARO0,47.82,92891
58.755,BARO0,47.84,92937
58.765,BARO0,47.83,92919
58.775,BARO0,47.84,92916
58.785,BARO0,47.84,92934
58.795,BARO0,47.82,92949
58.805,BARO0,47.83,92897
58.815,BARO0,47.83,92952
58.825,BARO0,47.84,92952
58.835,BARO0,47.82,92930
58.845,BARO0,47.85,92922
58.855,BARO0,47.83,92927
58.865,BARO0,47.82,92915
58.875,BARO0,47.82,92898
58.885,BARO0,47.82,92950
58.895,BARO0,47.86,92949
58.905,BARO0,47.81,92931
58.915,BARO0,47.83,92952
58.925,BARO0,47.83,92936
58.935,BARO0,47.84,92973
58.945,BARO0,47.84,92939
58.955,BARO0,47.84,92930
58.965,BARO0,47.82,92960
58.975,BARO0,47.83,92944
58.985,BARO0,47.82,92939
58.995,BARO0,47.84,92959
59.005,BARO0,47.82,92944
59.015,BARO0,47.83,92954
59.025,BARO0,47.84,92975
59.035,BARO0,47.83,92958
59.045,BARO0,47.82,92922
59.055,BARO0,47.84,92948
59.065,BARO0,47.84,92946
59.075,BARO0,47.84,92970
59.085,BARO0,47.85,92982
59.095,BARO0,47.84,92982
59.105,BARO0,47.82,92976
59.115,BARO0,47.84,92956
59.125,BARO0,47.82,92970
59.135,BARO0,47.84,92951
59.145,BARO0,47.84,92977
59.155,BARO0,47.84,92978
59.165,BARO0,47.83,92973
59.175,BARO0,47.82,92991
59.185,BARO0,47.82,92979
59.195,BARO0,47.85,92962
59.205,BARO0,47.82,92971
59.215,BARO0,47.84,92967
59.225,BARO0,47.82,93010
59.235,BARO0,47.82,92977
59.245,BARO0,47.84,92996
59.255,BARO0,47.83,92982
59.265,BARO0,47.83,93016
59.275,BARO0,47.82,92997
59.285,BARO0,47.82,93011
59.295,BARO0,47.81,92984
59.305,BARO0,47.82,92979
59.315,BARO0,47.82,93010
59.325,BARO0,47.84,92998
59.335,BARO0,47.82,93007
59.345,BARO0,47.84,92992
59.355,BARO0,47.82,93011
59.365,BARO0,47.82,93000
59.375,BARO0,47.81,93013
59.385,BARO0,47.84,93017
59.395,BARO0,47.82,93026
59.405,BARO0,47.81,93030
59.415,BARO0,47.82,93037
59.425,BARO0,47.84,93018
59.435,BARO0,47.82,93029
59.445,BARO0,47.82,93034
59.455,BARO0,47.82,93035
59.465,BARO0,47.82,93057
59.475,BARO0,47.82,93036
59.485,BARO0,47.83,93039
59.495,BARO0,47.82,93041
59.505,BARO0,47.8,93027
59.515,BARO0,47.81,93033
59.525,BARO0,47.82,93029
59.535,BARO0,47.82,93050
59.545,BARO0,47.8,93025
59.555,BARO0,47.8,93009
59.565,BARO0,47.84,93049
59.575,BARO0,47.83,93035
59.585,BARO0,47.82,93032
59.595,BARO0,47.82,93034
59.605,BARO0,47.81,93065
59.615,BARO0,47.82,93034
59.625,BARO0,47.82,93028
59.635,BARO0,47.84,93056
59.645,BARO0,47.82,93039
59.655,BARO0,47.81,93046
59.665,BARO0,47.81,93048
59.675,BARO0,47.82,93056
59.685,BARO0,47.83,93063
59.695,BARO0,47.82,93032
59.705,BARO0,47.8,93050
59.715,BARO0,47.81,93050
59.725,BARO0,47.83,93054
59.735,BARO0,47.83,93061
59.745,BARO0,47.8,93045
59.755,BARO0,47.82,93023
59.765,BARO0,47.83,93055
59.775,BARO0,47.8,93047
59.785,BARO0,47.81,93058
59.795,BARO0,47.81,93081
59.805,BARO0,47.82,93082
59.815,BARO0,47.8,93070
59.825,BARO0,47.81,93082
59.835,BARO0,47.83,93071
59.845,BARO0,47.82,93075
59.855,BARO0,47.82,93066
59.865,BARO0,47.82,93071
59.875,BARO0,47.79,93066
59.885,BARO0,47.82,93098
59.895,BARO0,47.81,93101
59.905,BARO0,47.82,93091
59.915,BARO0,47.81,93096
59.925,BARO0,47.84,93123
59.935,BARO0,47.81,93101
59.945,BARO0,47.82,93099
59.955,BARO0,47.8,93125
59.965,BARO0,47.81,93067
59.975,BARO0,47.82,93141
59.985,BARO0,47.81,93097
59.995,BARO0,47.82,93097
60.005,BARO0,47.81,93113
60.015,BARO0,47.81,93115
60.025,BARO0,47.84,93110
60.035,BARO0,47.82,93134
60.045,BARO0,47.81,93110
60.055,BARO0,47.84,93127
60.065,BARO0,47.82,93116
60.075,BARO0,47.83,93122
60.085,BARO0,47.83,93106
60.095,BARO0,47.81,93126
60.105,BARO0,47.82,93137
60.115,BARO0,47.81,93144
60.125,BARO0,47.81,93133
60.135,BARO0,47.82,93131
60.145,BARO0,47.8,93143
60.155,BARO0,47.84,93123
60.165,BARO0,47.82,93126
60.175,BARO0,47.82,93147
60.185,BARO0,47.83,93140
60.195,BARO0,47.82,93136
60.205,BARO0,47.81,93154
60.215,BARO0,47.83,93143
60.225,BARO0,47.83,93127
60.235,BARO0,47.81,93149
60.245,BARO0,47.81,93170
60.255,BARO0,47.81,93132
60.265,BARO0,47.82,93159
60.275,BARO0,47.82,93150
60.285,BARO0,47.83,93145
60.295,BARO0,47.81,93145
60.305,BARO0,47.83,93167
60.315,BARO0,47.81,93166
60.325,BARO0,47.82,93162
60.335,BARO0,47.8,93142
60.345,BARO0,47.82,93161
60.355,BARO0,47.8,93154
60.365,BARO0,47.82,93180
60.375,BARO0,47.81,93139
60.385,BARO0,47.82,93172
60.395,BARO0,47.81,93154
60.405,BARO0,47.81,93151
60.415,BARO0,47.82,93184
