TIMESTAMP;TEMP1;TEMP2;TEMP3;TANK_PRESS;TANK_D_PRESS
10154527;45;53;50;5326;90;
10154727;45;53;50;5318;88;
10154928;45;53;50;5309;100;
10155128;45;53;50;5315;109;
10155327;45;53;50;5305;100;
10155527;45;53;50;5303;103;
10155728;45;53;50;5307;100;
10155929;45;53;50;5311;110;
10156129;45;53;50;5323;102;
10156330;45;53;50;5312;91;
10156530;45;53;50;5314;99;
10156731;45;53;50;5312;100;
10156931;45;53;50;5329;102;
10157137;45;53;50;5317;123;
10157336;45;53;50;5312;89;
10157537;45;53;50;5323;103;
10157739;45;53;50;5305;100;
10157939;45;53;50;5313;94;
10158138;45;53;50;5325;107;
10158338;45;53;50;5306;98;
10158538;45;53;50;5317;82;
10158739;45;53;50;5325;82;
10158940;45;53;50;5320;106;
10159139;45;53;50;5322;92;
10159341;45;53;50;5319;108;
10159541;45;53;50;5307;98;
10159740;45;53;50;5315;98;
10159940;45;53;50;5307;96;
10160139;45;53;50;5318;105;
10160340;45;53;50;5305;102;
10160540;45;53;50;5318;105;
10160741;45;53;50;5305;96;
10160940;45;53;50;5325;100;
10161140;45;53;50;5301;84;
10161339;45;53;50;5313;97;
10161540;45;53;50;5298;88;
10161741;45;53;50;5293;104;
10161941;45;53;50;5300;92;
10162140;45;53;50;5311;102;
10162340;45;53;50;5313;79;
10162540;45;53;50;5303;105;
10162742;45;53;50;5303;84;
10162942;45;53;50;5308;99;
10163141;45;53;50;5313;90;
10163341;45;53;50;5311;96;
10163541;45;53;50;5306;96;
10163741;45;53;50;5319;98;
10163941;45;53;50;5319;87;
10164143;45;53;50;5319;99;
10164344;45;53;50;5311;94;
10164546;45;53;50;5306;100;
10164746;45;53;50;5315;96;
10164945;45;53;50;5307;91;
10165145;45;53;50;5315;122;
10165345;45;53;50;5325;88;
10165546;45;53;50;5299;94;
10165746;45;53;50;5298;97;
10165946;45;53;50;5309;102;
10166147;45;53;50;5311;90;
10166347;45;53;50;5306;95;
10166546;45;53;50;5315;98;
10166746;45;53;50;5304;103;
10166945;45;53;50;5307;98;
10167146;45;53;50;5337;92;
10167346;45;53;50;5313;87;
10167546;45;53;50;5311;88;
10167746;45;53;50;5317;106;
10167948;45;53;50;5321;86;
10168148;45;53;50;5306;106;
10168348;45;53;50;5284;97;
10168549;45;53;50;5309;88;
10168749;45;53;50;5324;104;
10168950;45;53;50;5321;102;
10169151;45;53;50;5303;100;
10169351;45;53;50;5319;104;
10169551;45;53;50;5322;96;
10169752;45;53;50;5315;92;
10169953;45;53;50;5321;104;
10170152;45;53;50;5319;90;
10170352;45;53;50;5308;98;
10170553;45;53;50;5322;97;
10170753;45;53;50;5319;101;
10170952;45;53;50;5300;91;
10171152;45;53;50;5319;104;
10171353;45;53;50;5316;111;
10171554;45;53;50;5312;86;
10171753;45;53;50;5315;95;
10171953;45;53;50;5295;78;
10172153;45;53;50;5309;104;
10172352;45;53;50;5308;103;
10172553;45;53;50;5311;90;
10172753;45;53;50;5325;113;
10172953;45;53;50;5321;98;
10173154;45;53;50;5321;96;
10173355;45;53;50;5315;110;
10173555;45;53;50;5314;118;
10173755;45;53;50;5315;108;
10173957;45;53;50;5315;102;
10174156;45;53;50;5311;101;
10174356;45;53;50;5315;103;
10174558;45;53;50;5311;102;
10174759;45;53;50;5321;94;
10174959;45;53;50;5313;112;
10175159;45;53;50;5309;102;
10175361;45;53;50;5316;104;
10175561;45;53;50;5318;104;
10175760;45;53;50;5315;94;
10175960;45;53;50;5323;83;
10176160;45;53;50;5302;101;
10176362;45;53;50;5303;98;
10176562;45;53;50;5323;106;
10176762;45;53;50;5299;95;
10176962;45;53;50;5305;96;
10177163;45;53;50;5306;104;
10177364;45;53;50;5321;91;
10177565;45;53;50;5306;95;
10177764;45;53;50;5297;92;
10177964;45;53;50;5310;102;
10178164;45;53;50;5329;101;
10178365;45;53;50;5315;94;
10178566;45;53;50;5321;92;
10178765;45;53;50;5311;103;
10178965;45;53;50;5313;92;
10179165;45;53;50;5321;83;
10179366;45;53;50;5319;93;
10179566;45;53;50;5315;102;
10179766;45;53;50;5311;99;
10179965;45;53;50;5300;87;
10180165;45;53;50;5319;100;
10180366;45;53;50;5339;104;
10180569;45;53;50;5293;93;
10180768;45;53;50;5315;86;
10180968;45;53;50;5300;92;
10181168;45;53;50;5298;89;
10181367;45;53;50;5317;90;
10181569;45;53;50;5327;92;
10181770;45;53;50;5292;96;
10181972;45;53;50;5303;96;
10182171;45;53;50;5325;86;
10182371;45;53;50;5309;98;
10182572;45;53;50;5319;112;
10182771;45;53;50;5326;100;
10182971;45;53;50;5307;94;
10183171;45;53;50;5303;99;
10183372;45;53;50;5326;94;
10183573;45;53;50;5319;83;
10183772;45;53;50;5304;110;
10183972;45;53;50;5322;104;
10184173;45;53;50;5308;104;
10184373;45;53;50;5306;99;
10184573;45;53;50;5322;101;
10184773;45;53;50;5295;101;
10184973;45;53;50;5321;95;
10185172;45;53;50;5308;113;
10185373;45;53;50;5314;100;
10185574;45;53;50;5309;102;
10185774;45;53;50;5311;94;
10185975;45;53;50;5308;96;
10186177;45;53;50;5317;94;
10186377;45;53;50;5332;104;
10186577;45;53;50;5313;101;
10186779;45;53;50;5319;93;
10186979;45;53;50;5311;104;
10187179;45;53;50;5317;96;
10187379;45;53;50;5314;93;
10187579;45;53;50;5304;105;
10187779;45;53;50;5319;98;
10187981;45;53;50;5319;92;
10188181;45;53;50;5299;109;
10188380;45;53;50;5308;95;
10188581;45;53;50;5310;90;
10188781;45;53;50;5316;102;
10188980;45;53;50;5309;110;
10189182;45;53;50;5307;83;
10189383;45;53;50;5299;100;
10189582;45;53;50;5308;106;
10189783;45;53;50;5316;106;
10189982;45;53;50;5308;92;
10190182;45;53;50;5310;99;
10190381;45;53;50;5309;108;
10190582;45;53;50;5313;92;
10190784;45;53;50;5310;90;
10190984;45;53;50;5300;110;
10191184;45;53;50;5320;94;
10191383;45;53;50;5311;104;
10191583;45;53;50;5321;94;
10191783;45;53;50;5311;96;
10191983;45;53;50;5317;84;
10192182;45;53;50;5313;100;
10192382;45;53;50;5319;84;
10192583;45;53;50;5297;98;
10192782;45;53;50;5321;100;
10192982;45;53;50;5308;101;
10193181;45;53;50;5325;87;
10193382;45;53;50;5321;94;
10193581;45;53;50;5311;99;
10193781;45;53;50;5311;100;
10193981;45;53;50;5308;88;
10194182;45;53;50;5301;97;
10194381;45;53;50;5303;97;
10194582;45;53;50;5321;92;
10194783;45;53;50;5321;97;
10194984;45;53;50;5302;100;
10195183;45;53;50;5314;100;
10195383;45;53;50;5323;95;
10195582;45;53;50;5303;94;
10195782;45;53;50;5314;102;
10195981;45;53;50;5322;105;
10196181;45;53;50;5314;93;
10196382;45;53;50;5301;98;
10196582;45;53;50;5311;76;
10196782;45;53;50;5321;105;
10196981;45;53;50;5310;110;
10197182;45;53;50;5312;109;
10197384;45;53;50;5313;107;
10197583;45;53;50;5325;84;
10197783;45;53;50;5317;102;
10197983;45;53;50;5321;88;
10198182;45;53;50;5312;94;
10198383;45;53;50;5325;99;
10198582;45;53;50;5322;100;
10198782;45;53;50;5310;93;
10198981;45;53;50;5308;90;
10199183;45;53;50;5305;97;
10199384;45;53;50;5326;92;
10199584;45;53;50;5317;84;
10199785;45;53;50;5308;90;
10199985;45;53;50;5314;98;
10200185;45;53;50;5317;103;
10200385;45;53;50;5313;104;
10200584;45;53;50;5323;106;
10200784;45;53;50;5326;101;
10200984;45;53;50;5302;104;
10201184;45;53;50;5312;96;
10201384;45;53;50;5322;95;
10201583;45;53;50;5307;84;
10201784;45;53;50;5323;90;
10201985;45;53;50;5315;94;
10202187;45;53;50;5299;106;
10202386;45;53;50;5295;105;
10202586;45;53;50;5323;96;
10202786;45;53;50;5306;95;
10202987;45;53;50;5308;78;
10203187;45;53;50;5321;112;
10203387;45;53;50;5302;94;
10203587;45;53;50;5306;106;
10203786;45;53;50;5315;100;
10203986;45;53;50;5318;96;
10204187;45;53;50;5315;96;
10204388;45;53;50;5317;97;
10204588;45;53;50;5313;95;
10204788;45;53;50;5323;94;
10204987;45;53;50;5329;101;
10205187;45;53;50;5314;95;
10205387;45;53;50;5310;108;
10205587;45;53;50;5312;92;
10205786;45;53;50;5319;95;
10205986;45;53;50;5315;90;
10206185;45;53;50;5319;94;
10206385;45;53;50;5310;97;
10206586;45;53;50;5309;99;
10206789;45;53;50;5319;88;
10206989;45;53;50;5305;88;
10207190;45;53;50;5309;94;
10207391;45;53;50;5312;102;
10207591;45;53;50;5314;102;
10207790;45;53;50;5305;96;
10207990;45;53;50;5321;97;
10208190;45;53;50;5321;89;
10208389;45;53;50;5309;98;
10208594;45;53;50;5319;106;
10208794;45;53;50;5343;94;
10208994;45;53;50;5309;86;
10209193;45;53;50;5324;92;
10209396;45;53;50;5327;94;
10209595;45;53;50;5312;91;
10209795;45;53;50;5313;106;
10209994;45;53;50;5313;96;
10210194;45;53;50;5318;100;
10210393;45;53;50;5307;96;
10210593;45;53;50;5313;93;
10210792;45;53;50;5301;95;
10210992;45;53;50;5295;102;
10211192;45;53;50;5323;110;
10211392;45;53;50;5317;106;
10211592;45;53;50;5317;97;
10211792;45;53;50;5296;100;
10211991;45;53;50;5314;97;
10212191;45;53;50;5301;98;
10212390;45;53;50;5318;113;
10212591;45;53;50;5300;95;
10212791;45;53;50;5307;91;
10212991;45;53;50;5301;103;
10213191;45;53;50;5309;100;
10213392;45;53;50;5301;98;
10213591;45;53;50;5310;98;
10213792;45;53;50;5315;92;
10213992;45;53;50;5311;100;
10214191;45;53;50;5325;89;
10214391;45;53;50;5319;92;
10214591;45;53;50;5305;111;
10214791;45;53;50;5319;100;
10214991;45;53;50;5303;94;
10215191;45;53;50;5304;100;
10215391;45;53;50;5313;102;
10215591;45;53;50;5305;100;
10215790;45;53;50;5301;97;
10215990;45;53;50;5311;108;
10216189;45;53;50;5297;95;
10216389;45;53;50;5303;94;
10216588;45;53;50;5324;83;
10216788;45;53;50;5315;92;
10216987;45;53;50;5311;98;
10217187;45;53;50;5311;100;
10217387;45;53;50;5318;105;
10217588;45;53;50;5325;110;
10217787;45;53;50;5325;104;
10217987;45;53;50;5332;97;
10218188;45;53;50;5314;110;
10218388;45;53;50;5310;93;
10218589;45;53;50;5305;88;
10218788;45;53;50;5311;93;
10218988;45;53;50;5315;113;
10219188;45;53;50;5307;98;
10219393;45;53;50;5317;100;
10219593;45;53;50;5303;95;
10219792;45;53;50;5335;103;
10219992;45;53;50;5321;88;
10220192;45;53;50;5309;96;
10220394;45;53;50;5319;92;
10220594;45;53;50;5314;97;
10220793;45;53;50;5300;106;
10220993;45;53;50;5313;113;
10221193;45;53;50;5309;94;
10221392;45;53;50;5312;96;
10221593;45;53;50;5305;98;
10221792;45;53;50;5319;96;
10221992;45;53;50;5323;92;
10222193;45;53;50;5320;90;
10222394;45;53;50;5305;99;
10222594;45;53;50;5311;104;
10222793;45;53;50;5330;94;
10222993;45;53;50;5307;97;
10223193;45;53;50;5322;96;
10223395;45;53;50;5299;108;
10223595;45;53;50;5326;89;
10223794;45;53;50;5316;93;
10223994;45;53;50;5311;92;
10224195;45;53;50;5306;94;
10224395;45;53;50;5323;91;
10224595;45;53;50;5320;103;
10224794;45;53;50;5319;92;
10224994;45;53;50;5323;97;
10225194;45;53;50;5305;102;
10225394;45;53;50;5317;92;
10225593;45;53;50;5309;96;
10225793;45;53;50;5321;104;
10225994;45;53;50;5311;106;
10226194;45;53;50;5310;103;
10226395;45;53;50;5319;109;
10226594;45;53;50;5314;98;
10226794;45;53;50;5323;89;
10226994;45;53;50;5319;106;
10227193;45;53;50;5313;93;
10227393;45;53;50;5324;98;
10227593;45;53;50;5313;102;
10227793;45;53;50;5311;103;
10227992;45;53;50;5309;96;
10228193;45;53;50;5279;106;
10228395;45;53;50;5309;108;
10228594;45;53;50;5316;103;
10228798;45;53;50;5316;99;
10228994;45;53;50;5323;100;
10229196;45;53;50;5316;88;
10229398;45;53;50;5297;112;
10229597;45;53;50;5296;94;
10229797;45;53;50;5297;95;
10229997;45;53;50;5312;108;
10230196;45;53;50;5319;108;
10230396;45;53;50;5322;95;
10230596;45;53;50;5312;91;
10230796;45;53;50;5313;96;
10230997;45;53;50;5320;96;
10231198;45;53;50;5320;104;
10231398;45;53;50;5308;94;
10231597;45;53;50;5315;91;
10231798;45;53;50;5321;98;
10231998;45;53;50;5307;108;
10232197;45;53;50;5309;98;
10232398;45;53;50;5296;98;
10232598;45;53;50;5316;85;
10232797;45;53;50;5305;112;
10232998;45;53;50;5323;92;
10233198;45;53;50;5328;99;
10233397;45;53;50;5313;98;
10233597;45;53;50;5325;102;
10233797;45;53;50;5317;100;
10233997;45;53;50;5325;104;
10234197;45;53;50;5324;90;
10234397;45;53;50;5315;103;
10234598;45;53;50;5318;90;
10234798;45;53;50;5297;94;
10234998;45;53;50;5314;100;
10235199;45;53;50;5311;97;
10235399;45;53;50;5317;106;
10235600;45;53;50;5311;104;
10235799;45;53;50;5322;84;
10235999;45;53;50;5313;115;
10236199;45;53;50;5317;102;
10236399;45;53;50;5315;105;
10236598;45;53;50;5309;92;
10236799;45;53;50;5322;90;
10237000;45;53;50;5315;99;
10237201;45;53;50;5322;80;
10237403;45;53;50;5317;100;
10237603;45;53;50;5319;94;
10237803;45;53;50;5317;103;
10238004;45;53;50;5315;100;
10238203;45;53;50;5315;96;
10238403;45;53;50;5315;88;
10238602;45;53;50;5317;94;
10238802;45;53;50;5314;104;
10239001;45;53;50;5323;93;
10239201;45;53;50;5313;104;
10239401;45;53;50;5319;90;
10239600;45;53;50;5311;96;
10239800;45;53;50;5317;108;
10240000;45;53;50;5310;94;
10240199;45;53;50;5311;98;
10240400;45;53;50;5306;92;
10240599;45;53;50;5297;98;
10240799;45;53;50;5316;98;
10240999;45;53;50;5314;85;
10241199;45;53;50;5319;89;
10241399;45;53;50;5317;88;
10241599;45;53;50;5309;108;
10241800;45;53;50;5316;104;
10242000;45;53;50;5329;106;
10242199;45;53;50;5303;94;
10242400;45;53;50;5300;102;
10242601;45;53;50;5318;90;
10242801;45;53;50;5315;95;
10243000;45;53;50;5313;102;
10243200;45;53;50;5313;108;
10243401;45;53;50;5312;98;
10243601;45;53;50;5313;102;
10243800;45;53;50;5327;86;
10244002;45;53;50;5298;98;
10244202;45;53;50;5315;105;
10244402;45;53;50;5302;94;
10244602;45;53;50;5302;100;
10244802;45;53;50;5310;96;
10245002;45;53;50;5317;84;
10245201;45;53;50;5326;96;
10245402;45;53;50;5300;97;
10245601;45;53;50;5293;94;
10245802;45;53;50;5316;92;
10246002;45;53;50;5329;92;
10246202;45;53;50;5305;112;
10246401;45;53;50;5329;102;
10246601;45;53;50;5325;93;
10246800;45;53;50;5330;94;
10247000;45;53;50;5313;98;
10247200;45;53;50;5323;104;
10247400;45;53;50;5317;104;
10247599;45;53;50;5315;94;
10247799;45;53;50;5306;100;
10248000;45;53;50;5315;90;
10248201;45;53;50;5314;94;
10248400;45;53;50;5302;100;
10248600;45;53;50;5310;98;
10248800;45;53;50;5317;106;
10248999;45;53;50;5300;96;
10249199;45;53;50;5317;94;
10249398;45;53;50;5305;102;
10249600;45;53;50;5309;107;
10249800;45;53;50;5301;96;
10250000;45;53;50;5314;104;
10250199;45;53;50;5319;96;
10250399;45;53;50;5317;98;
10250599;45;53;50;5320;105;
10250798;45;53;50;5330;91;
10250998;45;53;50;5318;94;
10251199;45;53;50;5308;94;
10251400;45;53;50;5331;89;
10251600;45;53;50;5320;102;
10251801;45;53;50;5315;101;
10252000;45;53;50;5319;103;
10252200;45;53;50;5317;109;
10252399;45;53;50;5316;100;
10252600;45;53;50;5315;98;
10252800;45;53;50;5309;106;
10253001;45;53;50;5303;98;
10253201;45;53;50;5320;89;
10253400;45;53;50;5310;120;
10253601;45;53;50;5304;96;
10253801;45;53;50;5304;100;
10254005;45;53;50;5315;92;
10254205;45;53;50;5311;102;
10254405;45;53;50;5315;106;
10254605;45;53;50;5314;97;
10254804;45;53;50;5320;84;
10255005;45;53;50;5325;92;
10255205;45;53;50;5297;95;
10255406;45;53;50;5314;92;
10255605;45;53;50;5313;96;
10255806;45;53;50;5305;94;
10256005;45;53;50;5313;96;
10256206;45;53;50;5319;96;
10256405;45;53;50;5313;96;
10256606;45;53;50;5305;112;
10256806;45;53;50;5311;95;
10257007;45;53;50;5308;101;
10257207;45;53;50;5314;92;
10257407;45;53;50;5312;100;
10257607;45;53;50;5317;100;
10257808;45;53;50;5327;105;
10258008;45;53;50;5316;94;
10258208;45;53;50;5310;98;
10258408;45;53;50;5319;98;
10258607;45;53;50;5308;104;
10258807;45;53;50;5323;101;
10259007;45;53;50;5311;84;
10259211;45;53;50;5316;94;
10259410;45;53;50;5315;102;
10259610;45;53;50;5312;84;
10259809;45;53;50;5317;94;
10260009;45;53;50;5317;94;
10260210;45;53;50;5311;96;
10260410;45;53;50;5301;94;
10260611;45;53;50;5310;89;
10260811;45;53;50;5321;104;
10261010;45;53;50;5326;104;
10261211;45;53;50;5313;101;
10261412;45;53;50;5317;105;
10261612;45;53;50;5301;96;
10261814;45;53;50;5311;96;
10262013;45;53;50;5317;100;
10262213;45;53;50;5323;88;
10262412;45;53;50;5321;88;
10262612;45;53;50;5315;92;
10262813;45;53;50;5308;84;
10263014;45;53;50;5331;88;
10263218;45;53;50;5317;93;
10263420;45;53;50;5304;100;
10263621;45;53;50;5305;96;
10263821;45;53;50;5330;94;
10264020;45;53;50;5308;112;
10264221;45;53;50;5321;104;
10264420;45;53;50;5312;107;
10264620;45;53;50;5315;98;
10264819;45;53;50;5319;90;
10265019;45;53;50;5304;118;
10265219;45;53;50;5326;92;
10265419;45;53;50;5315;107;
10265618;45;53;50;5319;90;
10265818;45;53;50;5313;79;
10266017;45;53;50;5325;98;
10266217;45;53;50;5318;96;
10266417;45;53;50;5315;100;
10266618;45;53;50;5327;106;
10266819;45;53;50;5303;106;
10267020;45;53;50;5317;93;
10267220;45;53;50;5303;101;
10267420;45;53;50;5306;107;
10267620;45;53;50;5317;96;
10267819;45;53;50;5323;104;
10268019;45;53;50;5319;99;
10268219;45;53;50;5307;104;
10268421;45;53;50;5311;94;
10268621;45;53;50;5313;80;
10268821;45;53;50;5311;97;
10269021;45;53;50;5303;92;
10269223;45;53;50;5318;100;
10269424;45;53;50;5312;92;
10269624;45;53;50;5317;108;
10269823;45;53;50;5327;111;
10270023;45;53;50;5321;100;
10270223;45;53;50;5311;98;
10270423;45;53;50;5302;98;
10270622;45;53;50;5307;96;
10270822;45;53;50;5315;98;
10271022;45;53;50;5315;95;
10271221;45;53;50;5301;95;
10271421;45;53;50;5309;96;
10271622;45;53;50;5324;92;
10271822;45;53;50;5317;102;
10272022;45;53;50;5317;95;
10272222;45;53;50;5335;103;
10272422;45;53;50;5300;92;
10272622;45;53;50;5312;96;
10272822;45;53;50;5313;105;
10273022;45;53;50;5313;94;
10273222;45;53;50;5321;99;
10273421;45;53;50;5322;104;
10273621;45;53;50;5313;97;
10273821;45;53;50;5305;92;
10274022;45;53;50;5311;98;
10274221;45;53;50;5303;98;
10274421;45;53;50;5308;98;
10274620;45;53;50;5317;84;
10274820;45;53;50;5314;97;
10275020;45;53;50;5314;104;
10275221;45;53;50;5315;93;
10275421;45;53;50;5311;102;
10275621;45;53;50;5313;90;
10275821;45;53;50;5312;93;
10276021;45;53;50;5326;100;
10276220;45;53;50;5323;101;
10276420;45;53;50;5311;80;
10276620;45;53;50;5292;98;
10276820;45;53;50;5328;90;
10277027;45;53;50;5313;94;
10277226;45;53;50;5315;96;
10277426;45;53;50;5321;98;
10277625;45;53;50;5313;90;
10277825;45;53;50;5315;108;
10278025;45;53;50;5313;93;
10278224;45;53;50;5304;99;
10278424;45;53;50;5319;98;
10278624;45;53;50;5317;86;
10278824;45;53;50;5307;100;
10279023;45;53;50;5327;97;
10279223;45;53;50;5310;92;
10279423;45;53;50;5311;94;
10279622;45;53;50;5313;95;
10279822;45;53;50;5290;104;
10280021;45;53;50;5314;103;
10280222;45;53;50;5319;102;
10280423;45;53;50;5318;102;
10280624;45;53;50;5309;99;
10280824;45;53;50;5305;99;
10281024;45;53;50;5318;95;
10281224;45;53;50;5304;95;
10281425;45;53;50;5312;102;
10281626;45;53;50;5299;107;
10281825;45;53;50;5321;98;
10282025;45;53;50;5307;109;
10282225;45;53;50;5311;103;
10282425;45;53;50;5323;96;
10282625;45;53;50;5322;92;
10282824;45;53;50;5325;103;
10283024;45;53;50;5313;102;
10283224;45;53;50;5312;109;
10283423;45;53;50;5312;99;
10283623;45;53;50;5314;96;
10283822;45;53;50;5323;98;
10284022;45;53;50;5328;94;
10284222;45;53;50;5317;94;
10284422;45;53;50;5288;92;
10284622;45;53;50;5313;102;
10284823;45;53;50;5299;98;
10285023;45;53;50;5306;103;
10285224;45;53;50;5313;102;
10285425;45;53;50;5309;94;
10285626;45;53;50;5327;93;
10285826;45;53;50;5311;112;
10286026;45;53;50;5320;90;
10286225;45;53;50;5315;77;
10286425;45;53;50;5313;86;
10286625;45;53;50;5311;98;
10286825;45;53;50;5311;100;
10287026;45;53;50;5313;80;
10287226;45;53;50;5320;111;
10287425;45;53;50;5311;103;
10287625;45;53;50;5307;105;
10287824;45;53;50;5317;101;
10288024;45;53;50;5319;97;
10288224;45;53;50;5309;107;
10288424;45;53;50;5303;91;
10288623;45;53;50;5305;97;
10288822;45;53;50;5292;106;
10289022;45;53;50;5301;96;
10289222;45;53;50;5317;97;
10289422;45;53;50;5305;117;
10289621;45;53;50;5331;104;
10289822;45;53;50;5317;85;
10290022;45;53;50;5308;93;
10290222;45;53;51;5307;100;
10290422;45;53;51;5337;94;
10290622;45;53;51;5331;101;
10290822;45;53;51;5311;104;
10291022;45;53;51;5299;120;
10291222;45;53;51;5313;89;
10291423;45;53;51;5312;102;
10291624;45;53;51;5313;93;
10291824;45;53;51;5303;99;
10292023;45;53;51;5315;100;
10292223;45;53;51;5320;115;
10292422;45;53;51;5309;102;
10292622;45;53;51;5314;88;
10292822;45;53;51;5312;99;
10293022;45;53;51;5319;94;
10293222;45;53;51;5325;98;
10293422;45;53;51;5317;89;
10293623;45;53;51;5311;101;
10293823;45;53;51;5319;91;
10294025;45;53;51;5310;99;
10294226;45;53;51;5314;108;
10294428;45;53;51;5311;108;
10294629;45;53;51;5323;104;
10294829;45;53;51;5305;99;
10295028;45;53;51;5308;96;
10295228;45;53;51;5313;104;
10295428;45;53;51;5317;93;
10295628;45;53;51;5320;100;
10295828;45;53;51;5306;92;
10296028;45;53;51;5327;84;
10296228;45;53;51;5315;99;
10296428;45;53;51;5324;100;
10296628;45;53;51;5319;103;
10296827;45;53;51;5323;103;
10297029;45;53;51;5307;90;
10297229;45;53;51;5313;100;
10297429;45;53;51;5313;101;
10297629;45;53;50;5325;100;
10297829;45;53;50;5312;108;
10298029;45;53;50;5322;90;
10298228;45;53;50;5303;94;
10298430;45;53;50;5298;98;
10298630;45;53;50;5317;106;
10298830;45;53;50;5315;94;
10299033;45;53;50;5316;104;
10299233;45;53;50;5316;90;
10299433;45;53;50;5303;112;
10299633;45;53;50;5307;104;
10299833;45;53;50;5325;90;
10300033;45;53;50;5303;95;
10300232;45;53;50;5305;105;
10300432;45;53;50;5311;104;
10300632;45;53;50;5316;100;
10300831;45;53;50;5317;110;
10301037;45;53;50;5304;99;
10301236;45;53;50;5329;91;
10301436;45;53;50;5318;91;
10301636;45;53;50;5314;87;
10301836;45;53;50;5316;92;
10302036;45;53;50;5311;100;
10302235;45;53;50;5311;98;
10302435;45;53;50;5305;99;
10302634;45;53;50;5291;100;
10302834;45;53;50;5327;107;
10303034;45;53;50;5322;100;
10303235;45;53;50;5324;93;
10303436;45;53;50;5312;89;
10303636;45;53;50;5298;95;
10303836;45;53;50;5315;97;
10304035;45;53;50;5315;106;
10304235;45;53;50;5309;100;
10304437;45;53;50;5305;92;
10304638;45;53;50;5310;99;
10304838;45;53;50;5312;95;
10305037;45;53;50;5313;98;
10305238;45;53;50;5307;96;
10305437;45;53;50;5318;91;
10305638;45;53;50;5327;101;
10305837;45;53;50;5313;99;
10306037;45;53;50;5300;98;
10306238;45;53;50;5312;95;
10306438;45;53;50;5320;100;
10306638;45;53;50;5312;111;
10306839;45;53;50;5315;94;
10307039;45;53;50;5304;102;
10307239;45;53;50;5325;92;
10307443;45;53;50;5305;88;
10307643;45;53;50;5313;99;
10307844;45;53;50;5307;107;
10308044;45;53;50;5306;102;
10308244;45;53;50;5302;94;
10308445;45;53;50;5327;108;
10308646;45;53;50;5315;96;
10308848;45;53;50;5303;89;
10309047;45;53;50;5309;107;
10309247;45;53;50;5309;92;
